V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13,V14
1695.5543212890625,1697.7317,1696.4474,1695.9965,1692.6653,1690.7964,1691.6619,1695.2021,1694.0264,1691.8219,1695.1589,1698.6715,1699.5863,1694.0858
1412.313720703125,1413.5492,1413.0789,1411.9109,1414.9703,1414.6508,1416.58,1415.896,1418.1122,1417.2524,1416.2238,1414.1083,1414.6361,1415.0078
10303.44140625,10304.062,10310.888,10311.213,10318.081,10322.343,10316.727,10318.38,10324.906,10326.808,10310.199,10308.702,10325.294,10317.864
1849.837646484375,1851.0406,1850.8042,1850.227,1852.297,1851.4037,1853.1849,1851.4417,1853.1819,1853.9376,1852.616,1850.528,1849.6115,1851.1986
725.8372192382812,726.3461,726.24835,725.0989,727.0945,726.1616,727.12274,727.14496,727.7439,727.4087,727.3307,727.48914,726.48016,726.79474
1988.673583984375,1989.9373,1989.7839,1989.3279,1991.627,1990.458,1991.9993,1990.7262,1993.0968,1993.1796,1992.472,1990.2086,1988.9026,1990.3828
1373.9337158203125,1375.1353,1374.678,1373.5417,1376.5176,1376.2072,1378.0837,1377.4185,1379.5748,1378.738,1377.7383,1375.6805,1376.1924,1376.5543
2387.322265625,2394.563,2390.6072,2388.2766,2383.2253,2394.9412,2392.2676,2397.386,2394.3513,2395.2793,2396.1943,2398.6484,2389.6453,2397.0413
12309.2529296875,12308.055,12316.407,12307.026,12323.922,12314.208,12322.016,12323.374,12322.906,12314.171,12327.723,12331.873,12323.665,12314.97
1652.395263671875,1653.4454,1653.3179,1652.9385,1654.8491,1653.8777,1655.159,1654.101,1656.0708,1656.1396,1655.5519,1653.6714,1652.5857,1653.8153
703.9089965820312,704.4029,704.3079,703.1935,705.1286,704.2236,705.1554,705.17737,705.7572,705.4321,705.35657,705.5105,704.5325,704.8379
10218.1044921875,10217.11,10224.045,10216.262,10230.29,10222.224,10228.7,10229.831,10229.441,10222.194,10233.435,10236.886,10230.066,10222.854
1172.601318359375,1173.627,1173.2366,1172.2661,1174.8068,1174.5411,1176.1438,1175.5752,1177.4159,1176.7019,1175.8484,1174.0917,1174.5297,1174.8376
11974.3388671875,11973.173,11981.299,11972.176,11988.616,11979.171,11986.753,11988.088,11987.622,11979.131,11992.297,11996.346,11988.364,11979.911
1324.77880859375,1324.7904,1324.6934,1323.1183,1325.8846,1324.9104,1327.1388,1326.631,1327.4382,1327.0989,1327.7051,1326.5624,1326.3186,1325.3331
1288.7545166015625,1288.7656,1288.6711,1287.1396,1289.8301,1288.8828,1291.049,1290.5564,1291.3412,1291.0106,1291.6008,1290.49,1290.2523,1289.2942
1270.342041015625,1270.0634,1270.0991,1268.7013,1271.2354,1270.4293,1271.7125,1271.5483,1272.6387,1271.9341,1273.5251,1273.2941,1271.2219,1270.3447
1080.4927978515625,1080.9631,1081.1335,1080.1271,1082.405,1082.7517,1082.5739,1083.2229,1083.8202,1083.915,1083.3057,1083.5698,1083.3126,1082.5988
985.4934692382812,986.84485,986.09045,986.02704,982.65796,984.13306,983.3473,987.39386,981.19293,982.0412,986.13,989.54114,987.7371,985.45044
1106.92724609375,1107.8624,1107.7244,1105.7236,1109.1196,1107.7621,1109.0479,1109.0374,1110.267,1109.9794,1109.406,1109.3293,1107.9102,1108.3811
1266.478271484375,1267.0298,1267.2295,1266.0504,1268.7197,1269.1265,1268.917,1269.6786,1270.3784,1270.49,1269.7744,1270.0848,1269.7837,1268.9482
1301.94580078125,1302.513,1302.7177,1301.5054,1304.2495,1304.6671,1304.453,1305.2354,1305.9547,1306.0691,1305.3353,1305.6536,1305.3439,1304.484
10836.6123046875,10834.236,10834.541,10822.612,10844.233,10837.355,10848.304,10846.902,10856.209,10850.192,10863.768,10861.802,10844.118,10836.639
1305.9415283203125,1305.6549,1305.6915,1304.255,1306.8593,1306.0308,1307.3507,1307.1812,1308.3021,1307.5776,1309.2139,1308.9757,1306.8458,1305.9443
9446.0009765625,9453.979,9452.805,9435.735,9464.703,9453.127,9464.092,9464.002,9474.499,9472.041,9467.15,9466.505,9454.38,9458.406
1137.876220703125,1138.8374,1138.6956,1136.6385,1140.1292,1138.7341,1140.0562,1140.0446,1141.3099,1141.014,1140.4242,1140.3452,1138.8855,1139.3698
1019.044921875,1018.89246,1019.6911,1018.9179,1020.33453,1019.6657,1020.2307,1020.29114,1020.1057,1019.56335,1020.32245,1020.92017,1020.2116,1019.43713
988.7105712890625,988.41693,987.10913,985.3235,986.32556,993.474,991.5635,992.7489,994.24384,997.12897,986.7825,986.0354,999.3088,989.88525
1185.639404296875,1185.4622,1186.3915,1185.4926,1187.1401,1186.3625,1187.0197,1187.0903,1186.8734,1186.2435,1187.1243,1187.8206,1186.9976,1186.0966
1217.3974609375,1217.2156,1218.1693,1217.2466,1218.9384,1218.1393,1218.815,1218.887,1218.6647,1218.0176,1218.9243,1219.6381,1218.792,1217.8671
1023.3035278320312,1024.0547,1023.8575,1022.94824,1025.2106,1025.0665,1026.5898,1025.9213,1027.3712,1026.912,1026.0897,1024.8048,1025.0017,1025.105
1258.1981201171875,1258.6888,1258.5995,1257.277,1260.1896,1260.4901,1260.7251,1261.0366,1261.7836,1261.8187,1261.0002,1261.2218,1260.7937,1260.245
1222.3184814453125,1223.2155,1222.9806,1221.8947,1224.5963,1224.4243,1226.2443,1225.4452,1227.1769,1226.6284,1225.6472,1224.1119,1224.3475,1224.4698
1194.251220703125,1194.1982,1194.2262,1193.1112,1195.2085,1194.5547,1196.2966,1195.7059,1196.1365,1195.8192,1196.6104,1195.8027,1195.3569,1194.7761
1081.3912353515625,1081.8132,1081.7366,1080.5992,1083.1035,1083.361,1083.5634,1083.8313,1084.474,1084.5035,1083.8011,1083.9918,1083.6232,1083.1504
1291.903564453125,1292.4072,1292.3158,1290.9572,1293.9482,1294.2563,1294.4983,1294.8176,1295.5853,1295.6211,1294.7821,1295.0093,1294.5685,1294.0043
1042.0926513671875,1041.9037,1041.9264,1041.089,1042.7528,1042.2742,1043.3253,1043.0537,1043.5839,1043.0763,1044.3324,1044.4518,1042.893,1042.2996
1245.4542236328125,1245.2289,1245.2557,1244.2543,1246.2439,1245.6709,1246.9274,1246.603,1247.2373,1246.6302,1248.1312,1248.2747,1246.4117,1245.7023
1212.880615234375,1212.6614,1212.6877,1211.7129,1213.6503,1213.092,1214.316,1214.0,1214.6173,1214.0265,1215.4878,1215.6277,1213.8134,1213.1221
1190.4632568359375,1191.337,1191.1078,1190.0505,1192.6816,1192.5146,1194.2864,1193.5087,1195.195,1194.6605,1193.7048,1192.21,1192.439,1192.5587
1318.60986328125,1312.7023,1323.5854,1324.8044,1326.2141,1336.1216,1318.7341,1326.4833,1328.7131,1319.8313,1348.4702,1360.5347,1337.8336,1320.3936
999.79150390625,999.7468,999.7707,998.83746,1000.59326,1000.0463,1001.5029,1001.00916,1001.3698,1001.1042,1001.7672,1001.0912,1000.7158,1000.2305
9167.04296875,9167.338,9170.236,9164.542,9159.781,9166.182,9159.889,9163.145,9161.345,9156.816,9179.677,9175.971,9156.961,9162.437
9647.3818359375,9647.77,9650.833,9645.001,9639.938,9646.808,9639.921,9643.518,9641.51,9636.839,9660.858,9656.956,9636.847,9642.809
1222.6112060546875,1222.4021,1223.3693,1221.9452,1221.1499,1222.2393,1221.9812,1221.6329,1221.6354,1221.1573,1225.3182,1224.1859,1220.4918,1220.894
12505.216796875,12504.683,12510.5205,12499.513,12493.42,12499.49,12498.518,12496.602,12498.842,12490.619,12523.716,12514.024,12487.819,12493.624
11377.31640625,11376.537,11381.822,11371.201,11365.81,11370.795,11370.951,11368.521,11370.961,11363.1045,11393.28,11384.571,11361.161,11365.6875
11954.4404296875,11953.84,11959.41,11948.696,11942.921,11948.551,11947.945,11945.897,11948.161,11940.188,11971.851,11962.613,11937.698,11943.019
1326.0767822265625,1325.2999,1325.0117,1323.8871,1324.7488,1324.2231,1325.3668,1324.1982,1324.7786,1323.6182,1327.783,1325.8938,1324.9833,1323.3597
1334.7216796875,1334.4169,1335.603,1333.6838,1332.907,1333.7046,1334.311,1333.2091,1333.807,1332.9401,1337.7181,1336.0183,1331.9515,1332.1821
1277.255859375,1276.9424,1278.0657,1276.176,1275.4515,1276.1555,1276.8337,1275.7091,1276.3241,1275.4594,1280.0557,1278.425,1274.5669,1274.7225
1396.28515625,1395.9766,1397.2238,1395.241,1394.4198,1395.2825,1395.8706,1394.75,1395.3578,1394.467,1399.4519,1397.6777,1393.406,1393.6781
1388.16015625,1387.2351,1387.348,1387.5819,1386.2894,1386.7551,1386.8071,1385.0398,1386.7242,1385.211,1394.3904,1389.8776,1384.2595,1383.6311
1168.7103271484375,1168.5016,1169.4199,1168.038,1167.2865,1168.3055,1168.0968,1167.7378,1167.7557,1167.2856,1171.274,1170.188,1166.6708,1167.0306
1517.6695556640625,1516.6517,1516.7751,1517.052,1515.6697,1516.2538,1516.2014,1514.352,1516.1437,1514.4922,1524.4406,1519.5977,1513.3705,1512.7644
1212.8016357421875,1212.0614,1211.7334,1210.654,1211.488,1210.966,1212.1191,1210.9756,1211.4865,1210.4696,1214.2338,1212.449,1211.7317,1210.2443
1267.538818359375,1266.7869,1266.4906,1265.4001,1266.238,1265.7231,1266.8497,1265.7094,1266.2571,1265.1622,1269.129,1267.3053,1266.4713,1264.9193
1118.4169921875,1118.1956,1119.0605,1117.6941,1116.9927,1117.9182,1117.804,1117.4026,1117.4551,1116.9738,1120.8156,1119.7686,1116.436,1116.7245
1450.7181396484375,1449.7468,1449.8658,1450.1246,1448.793,1449.3314,1449.311,1447.5203,1449.2466,1447.6671,1457.2015,1452.5458,1446.6187,1446.0161
1425.6768798828125,1424.7214,1424.6383,1423.6089,1423.2053,1423.7959,1425.2089,1423.2888,1423.7432,1422.8018,1426.8676,1424.4353,1423.5012,1423.0562
1303.8341064453125,1302.9,1302.795,1301.8019,1301.4341,1301.9475,1303.3545,1301.5007,1301.9341,1301.0599,1304.8105,1302.6007,1301.773,1301.3392
11831.220703125,11829.45,11844.872,11839.198,11873.387,11868.268,11855.304,11872.281,11875.34,11884.047,11833.237,11834.654,11884.398,11868.771
1588.1282958984375,1587.8901,1589.9598,1589.199,1593.787,1593.1006,1591.3605,1593.6393,1594.0493,1595.2184,1588.3989,1588.5895,1595.2661,1593.1681
1442.322265625,1442.6218,1444.7576,1444.4863,1446.2756,1447.4565,1444.7161,1446.8915,1448.36,1447.6881,1442.9424,1443.2375,1448.6063,1446.2823
2068.474609375,2068.047,2068.6775,2068.4363,2069.2449,2069.1453,2067.5635,2067.6257,2067.6614,2067.8547,2068.5586,2070.008,2069.4114,2067.9846
1402.7813720703125,1401.7577,1401.462,1400.4084,1400.6473,1401.049,1401.5394,1400.2404,1400.7292,1400.1346,1405.0574,1402.5752,1400.5743,1399.9957
1399.3580322265625,1398.8623,1398.9789,1398.6195,1398.0231,1398.7938,1398.507,1398.116,1398.3834,1397.4344,1403.3657,1400.649,1398.3185,1397.9243
1340.883544921875,1339.8916,1339.6003,1338.5721,1338.805,1339.1786,1339.6846,1338.413,1338.8834,1338.315,1343.033,1340.6556,1338.7535,1338.1858
1279.882080078125,1279.4298,1279.5342,1279.1282,1278.6222,1279.2548,1279.078,1278.6395,1278.9541,1278.0487,1283.5366,1281.0822,1278.8497,1278.4127
10987.5048828125,10982.447,10979.094,10972.976,10981.261,10976.181,10976.703,10975.806,10975.251,10968.673,10996.1,10983.596,10982.535,10968.838
12079.3203125,12073.952,12070.8125,12064.525,12073.15,12067.93,12067.74,12067.303,12066.894,12059.206,12089.8125,12076.53,12074.49,12059.383
1283.055908203125,1282.0746,1281.7797,1280.7458,1280.9818,1281.314,1281.8824,1280.5969,1281.0586,1280.5117,1285.0476,1282.7678,1280.9703,1280.395
1337.6060791015625,1337.1307,1337.2417,1336.8734,1336.3152,1337.0299,1336.7823,1336.3839,1336.6609,1335.7412,1341.4302,1338.8428,1336.5862,1336.1843
11546.5888671875,11541.398,11538.239,11532.101,11540.482,11535.3955,11535.428,11534.854,11534.401,11527.188,11556.315,11543.4795,11541.7705,11527.353
11575.39453125,11570.529,11566.907,11571.468,11565.287,11567.797,11564.538,11554.637,11567.108,11559.229,11614.178,11579.914,11548.13,11550.017
12109.13671875,12104.015,12100.24,12105.0625,12098.567,12101.383,12097.776,12087.573,12100.472,12092.223,12149.566,12113.874,12080.591,12082.669
8624.1689453125,8624.282,8626.987,8621.302,8616.914,8622.65,8617.298,8620.027,8618.544,8614.066,8635.636,8632.179,8614.571,8619.27
11015.5859375,11011.022,11007.54,11011.788,11005.96,11007.947,11005.249,10995.53,11007.704,11000.209,11052.809,11019.915,10989.695,10991.296
11776.4072265625,11770.104,11767.054,11759.301,11764.041,11766.091,11762.0625,11761.514,11760.965,11757.576,11786.053,11771.377,11763.789,11757.623
12230.083984375,12229.92,12230.563,12228.867,12226.827,12228.524,12219.095,12225.329,12224.607,12217.48,12259.756,12240.445,12228.333,12221.6455
11313.076171875,11308.157,11304.235,11299.456,11299.296,11302.138,11304.549,11298.799,11299.003,11292.807,11315.546,11300.365,11301.202,11298.12
10764.763671875,10759.798,10755.885,10751.089,10750.989,10753.624,10756.44,10750.506,10750.854,10744.882,10766.63,10752.293,10753.042,10750.129
11638.0751953125,11637.97,11638.562,11636.633,11634.917,11636.081,11627.52,11632.971,11632.842,11625.856,11666.701,11648.319,11636.015,11629.416
12841.8173828125,12830.872,12842.166,12830.835,12843.596,12825.81,12836.208,12825.027,12845.244,12834.755,12864.784,12869.915,12831.384,12826.415
12319.669921875,12313.188,12310.059,12302.135,12307.026,12309.238,12304.728,12304.37,12303.755,12300.208,12330.011,12314.644,12306.644,12300.223
11206.4736328125,11200.243,11197.196,11189.437,11194.09,11195.86,11192.702,11191.671,11191.267,11188.052,11215.166,11201.21,11194.13,11188.175
7544.6591796875,7542.4517,7548.9043,7546.1904,7556.582,7555.9766,7548.19,7550.739,7559.376,7558.8677,7551.1616,7545.0254,7547.019,7551.492
16727.40234375,16740.174,16733.424,16736.664,16741.998,16732.568,16741.992,16741.213,16746.932,16747.73,16731.525,16721.469,16736.84,16745.648
5659.06396484375,5655.744,5656.9546,5650.69,5657.296,5657.357,5653.4956,5665.6143,5654.888,5658.22,5649.961,5661.5615,5663.0674,5657.1646
7558.20849609375,7553.333,7551.1396,7543.541,7552.4014,7556.953,7550.892,7546.7515,7553.6465,7557.9736,7554.3003,7538.309,7546.6006,7544.592
7784.228515625,7786.4204,7782.5586,7785.9854,7798.872,7801.582,7787.307,7791.4336,7804.254,7799.9004,7814.354,7786.682,7808.5317,7794.1616
17949.26953125,17961.926,17959.998,17957.484,17960.197,17954.748,17948.203,17970.291,17957.26,17963.232,17940.22,17959.29,17970.83,17973.025
6204.15380859375,6206.0786,6205.0454,6201.6816,6215.2075,6212.9355,6217.87,6220.2114,6227.635,6226.229,6223.5894,6217.8506,6219.2476,6213.1104
16863.390625,16878.715,16870.47,16875.857,16867.316,16877.033,16872.512,16893.584,16882.906,16886.535,16873.004,16856.66,16880.197,16900.316
5281.91357421875,5283.503,5278.897,5276.121,5270.8965,5267.242,5273.5244,5280.257,5272.162,5265.205,5269.166,5270.8286,5289.9766,5274.6157
16849.904296875,16841.08,16843.53,16837.14,16868.902,16863.258,16866.781,16865.918,16865.518,16881.795,16858.547,16836.62,16868.713,16865.457
15669.4931640625,15658.499,15671.16,15657.37,15685.542,15675.211,15680.934,15686.247,15683.862,15687.1875,15678.884,15672.18,15694.102,15673.031
8020.18701171875,8023.808,8030.4863,8027.062,8031.2095,8025.868,8030.7065,8022.3594,8029.2153,8033.6753,8025.7676,8024.4307,8014.681,8025.1494
17972.509765625,17957.467,17963.916,17937.854,17969.566,17964.766,17986.115,17982.902,17990.71,17987.197,17976.22,17945.115,17970.527,17954.38
18303.25390625,18290.13,18306.64,18290.57,18324.066,18312.97,18318.805,18325.879,18324.701,18327.49,18316.775,18310.076,18335.709,18309.426
3959.79248046875,3955.956,3962.8845,3961.4966,3965.0686,3968.1472,3965.7373,3963.2976,3971.0105,3974.8313,3965.0293,3963.9275,3965.5046,3965.281
19761.6171875,19760.5,19765.922,19747.826,19779.05,19764.326,19773.2,19772.596,19772.586,19782.709,19754.219,19735.572,19760.438,19765.12
3900.48974609375,3906.9277,3906.0889,3906.4893,3907.6409,3889.6555,3901.0547,3897.386,3894.7131,3890.226,3914.2595,3899.7732,3888.2495,3895.8438
17396.259765625,17390.139,17404.85,17399.557,17425.582,17419.883,17415.877,17428.477,17427.19,17426.805,17409.896,17402.95,17437.246,17411.088
5662.990234375,5682.777,5663.8613,5654.1606,5686.8726,5654.949,5672.9883,5673.2505,5672.7886,5692.586,5692.395,5670.4844,5676.3115,5691.3223
5057.84228515625,5060.4126,5060.8364,5061.2363,5063.9556,5064.0923,5063.447,5065.3286,5067.045,5068.2446,5060.929,5067.437,5074.3154,5061.1313
17115.716796875,17109.69,17124.111,17118.895,17144.486,17138.85,17134.941,17147.275,17145.96,17145.758,17128.895,17122.04,17155.918,17130.258
15196.9677734375,15196.853,15200.375,15185.664,15208.827,15197.72,15205.124,15203.539,15203.276,15210.933,15188.497,15173.325,15192.722,15198.137
17431.25,17419.633,17429.602,17424.213,17448.053,17446.422,17442.883,17450.51,17450.535,17461.502,17453.047,17439.47,17457.191,17443.059
15898.078125,15926.144,15924.031,15917.729,15873.915,15848.6455,15878.014,15853.662,15917.278,15860.965,16027.397,16059.082,15964.734,15879.125
14463.314453125,14463.194,14466.2295,14452.134,14474.318,14463.663,14470.92,14469.133,14468.923,14476.477,14454.442,14440.076,14458.899,14464.359
8216.5390625,8197.473,8323.199,8311.265,8458.9375,8419.396,8300.489,8432.942,8528.025,8531.434,8337.35,8435.49,8488.5625,8400.736
4587.958984375,4588.8325,4592.0693,4585.136,4584.974,4579.0747,4590.974,4587.062,4582.9175,4585.7627,4582.2744,4596.347,4592.231,4583.828
17150.13671875,17138.707,17148.46,17143.13,17166.623,17164.934,17161.518,17168.98,17168.95,17179.844,17171.385,17158.059,17175.572,17161.688
17941.26953125,17931.904,17935.7,17929.316,17963.504,17959.086,17961.812,17961.75,17962.906,17978.756,17953.203,17931.564,17966.658,17960.652
5236.43359375,5239.449,5236.7827,5234.665,5252.133,5255.4844,5247.042,5242.295,5251.5127,5261.576,5238.8057,5229.118,5245.3438,5246.5693
14951.845703125,14951.734,14955.101,14940.602,14963.437,14952.482,14959.828,14958.183,14957.94,14965.554,14943.274,14928.372,14947.5625,14952.978
18372.013671875,18355.459,18365.926,18339.705,18371.371,18371.432,18385.434,18385.37,18393.176,18390.723,18377.29,18346.451,18366.645,18354.162
16973.009765625,16964.062,16967.62,16961.451,16993.863,16989.34,16992.146,16991.877,16992.918,17008.209,16983.826,16963.287,16996.438,16991.027
4657.0146484375,4662.478,4663.3022,4659.2466,4661.6694,4656.1514,4661.7637,4665.706,4658.5503,4659.7354,4667.222,4660.7236,4656.5547,4653.5015
18355.830078125,18343.318,18354.682,18349.127,18374.559,18373.934,18369.904,18378.242,18379.328,18390.229,18379.771,18366.887,18386.73,18369.14
18363.17578125,18357.145,18373.607,18368.094,18395.729,18390.023,18386.186,18399.24,18397.672,18398.668,18376.926,18370.12,18410.44,18381.342
6239.95751953125,6242.8823,6256.0234,6250.3,6244.8325,6254.974,6252.6333,6252.317,6248.029,6248.7983,6262.0874,6268.464,6244.2534,6238.3213
17621.474609375,17612.25,17615.963,17609.654,17643.262,17638.816,17641.566,17641.436,17642.557,17658.217,17633.053,17611.768,17646.236,17640.416
18688.796875,18676.062,18687.691,18682.049,18707.926,18707.377,18703.209,18711.736,18712.916,18723.902,18713.398,18700.242,18720.352,18702.428
19409.966796875,19403.637,19421.219,19415.377,19444.732,19438.791,19434.629,19448.656,19447.172,19447.65,19425.355,19418.22,19460.424,19429.383
17680.81640625,17668.756,17679.56,17674.186,17698.69,17697.904,17694.172,17702.105,17702.98,17713.736,17703.379,17691.014,17710.344,17693.443
6742.14404296875,6750.3564,6745.042,6733.495,6744.915,6749.289,6757.4546,6764.6045,6758.0034,6759.2734,6755.047,6750.011,6749.4463,6754.101
19282.587890625,19298.805,19289.86,19295.621,19286.096,19297.363,19292.479,19315.568,19304.582,19307.23,19293.5,19275.11,19300.488,19322.85
5523.86572265625,5518.049,5520.2485,5521.1523,5524.767,5527.0674,5523.541,5526.4224,5532.562,5529.2793,5530.0386,5521.2666,5525.509,5517.456
8528.865234375,8541.963,8565.967,8573.011,8542.22,8548.902,8530.557,8574.69,8533.805,8532.792,8563.85,8606.631,8593.788,8556.203
18529.423828125,18545.379,18536.654,18542.312,18533.082,18543.865,18539.074,18561.562,18550.65,18553.621,18539.924,18522.178,18547.0,18568.682
17722.271484375,17730.254,17730.67,17736.742,17728.129,17741.518,17723.51,17746.797,17740.04,17735.754,17739.145,17756.047,17745.98,17747.637
17332.630859375,17337.303,17328.322,17322.74,17321.506,17324.18,17338.523,17343.955,17343.059,17335.89,17317.314,17327.65,17344.66,17344.602
14921.029296875,14932.346,14930.472,14928.768,14930.904,14925.673,14920.232,14939.238,14927.621,14932.795,14914.0205,14930.623,14940.07,14941.562
17030.28125,17038.232,17038.654,17044.328,17036.076,17048.537,17031.533,17053.787,17047.018,17043.297,17046.686,17062.67,17053.34,17054.37
17039.00390625,17036.94,17033.674,17023.088,17028.53,17027.207,17029.857,17037.55,17028.904,17026.826,17012.867,17021.492,17042.139,17035.676
15499.25390625,15507.07,15507.5205,15512.318,15504.865,15515.245,15500.512,15520.563,15513.8125,15511.1875,15514.596,15528.659,15520.897,15520.499
1551.6064453125,1551.653,1551.3938,1551.3656,1550.8126,1551.3071,1551.6968,1552.6826,1552.1086,1551.7379,1551.426,1553.3448,1552.176,1552.3871
7955.625,7957.336,7967.5894,7951.1646,7954.6074,7947.062,7958.1455,7951.347,7948.6445,7953.0015,7955.584,7961.2197,7951.2085,7943.233
15528.3076171875,15539.839,15537.894,15536.017,15538.194,15533.1,15527.272,15547.041,15535.105,15540.2705,15520.57,15537.835,15547.952,15549.32
6591.19580078125,6591.6123,6597.929,6598.462,6601.225,6605.4565,6603.122,6602.3804,6610.432,6601.8604,6608.0737,6606.962,6606.6064,6596.7026
13577.9580078125,13588.782,13587.035,13585.636,13587.708,13582.241,13577.708,13595.013,13584.144,13589.277,13572.448,13587.496,13595.705,13597.339
16705.5625,16709.53,16701.557,16695.615,16695.094,16698.207,16711.805,16716.348,16716.844,16710.02,16691.824,16701.434,16716.195,16717.096
15407.4658203125,15421.005,15413.821,15418.398,15410.607,15419.824,15416.011,15434.262,15425.451,15428.416,15416.5,15400.97,15421.954,15440.414
5069.95166015625,5083.9824,5080.502,5082.3096,5082.444,5080.15,5083.419,5091.801,5079.742,5091.994,5090.763,5088.528,5087.872,5086.158
17156.708984375,17170.951,17163.246,17168.078,17159.602,17169.945,17165.904,17185.562,17176.574,17178.906,17166.746,17149.674,17172.014,17192.16
6351.5390625,6351.0776,6346.3086,6339.8267,6345.1133,6339.835,6345.131,6345.556,6346.3955,6347.1504,6357.714,6354.141,6345.6484,6347.1665
4858.994140625,4860.146,4855.744,4857.3516,4854.3394,4862.7397,4861.74,4864.2217,4862.574,4863.8423,4857.839,4853.17,4865.045,4859.466
1561.48876953125,1561.494,1561.2833,1561.2128,1560.6865,1561.2051,1561.6383,1562.544,1562.0634,1561.6946,1561.3647,1563.2887,1562.0823,1562.2285
15004.41796875,15008.935,15001.752,14996.357,14995.316,14997.192,15010.052,15014.393,15013.956,15008.09,14991.8125,14999.478,15015.068,15015.038
17479.349609375,17482.988,17474.691,17468.525,17468.248,17471.877,17485.928,17490.457,17491.44,17484.19,17465.166,17475.719,17490.09,17491.273
17391.900390625,17390.572,17389.113,17387.96,17382.143,17388.418,17393.28,17403.434,17398.129,17393.729,17390.742,17413.697,17399.91,17398.49
16231.3408203125,16238.988,16239.753,16244.763,16236.726,16248.419,16233.1,16253.08,16247.032,16244.146,16247.457,16261.709,16253.31,16253.642
7154.55859375,7158.029,7150.929,7145.011,7153.3765,7157.865,7163.244,7157.8276,7170.9546,7167.359,7167.732,7156.3403,7147.3374,7153.241
839.1666870117188,839.4849,838.66974,838.52606,839.04065,839.93677,839.94543,839.5322,841.0861,840.6042,840.3776,839.1014,838.3301,839.4335
6989.99267578125,6993.3716,6986.372,6980.7,6988.7715,6993.2744,6998.395,6993.1567,7005.8755,7002.432,7002.8384,6991.784,6982.86,6988.7954
756.1246948242188,755.6568,756.77435,755.9216,756.7139,756.5161,756.87256,756.7816,756.58,756.5164,757.4887,757.9828,757.07166,756.0088
1207.299560546875,1207.429,1209.5048,1208.4299,1210.5176,1210.504,1211.1301,1210.156,1213.7188,1212.685,1209.6172,1209.2646,1210.5686,1208.7448
891.7371215820312,891.36896,891.5745,891.018,891.17645,892.2462,892.3027,891.14514,892.6764,891.9143,892.3577,890.5484,889.4137,891.2835
977.6942138671875,977.5836,977.10626,976.02936,976.69476,978.0749,979.2027,977.73553,979.733,979.26184,978.22076,976.01227,976.7225,977.13873
1121.179443359375,1121.665,1120.5635,1120.5326,1120.8665,1122.9973,1123.5776,1122.5645,1125.136,1124.114,1123.8314,1120.6932,1121.0177,1122.3909
649.1849975585938,649.7563,650.02386,648.90173,650.36536,650.76587,650.492,651.87195,651.01196,650.86444,650.5588,651.96484,650.93646,650.8651
1407.5118408203125,1408.9216,1409.7374,1405.0912,1409.9141,1410.1482,1417.9427,1419.1643,1416.4865,1417.0101,1412.5316,1414.7982,1416.3168,1413.7262
919.3837280273438,919.2858,918.80804,917.8354,918.4502,919.6907,920.85443,919.44,921.36237,920.8888,919.90924,917.84955,918.5133,918.88306
1325.217041015625,1325.0547,1326.7869,1325.056,1330.2715,1326.9738,1326.3118,1328.155,1329.875,1330.18,1326.5864,1324.1232,1326.854,1329.0626
1023.1078491210938,1023.5695,1022.5101,1023.1408,1023.03503,1025.001,1024.848,1024.2107,1026.5549,1025.677,1025.8221,1022.8281,1022.7926,1024.48
959.7404174804688,959.8191,959.75104,960.34796,959.7152,962.66486,960.93097,961.41174,962.29395,962.4024,960.863,959.8528,960.0637,961.946
942.9157104492188,943.0013,942.9173,943.5101,942.8955,945.7724,944.0955,944.54535,945.43787,945.5348,944.0379,943.044,943.2133,945.0769
1190.0745849609375,1191.2632,1189.3208,1189.6621,1188.7626,1190.2443,1189.4897,1190.1625,1187.6902,1189.8182,1188.0928,1184.8458,1190.4028,1191.8008
962.3300170898438,962.05634,961.9282,961.3147,961.2805,963.3786,963.1585,962.8012,964.0458,963.79694,963.0261,961.67566,961.4305,962.64026
1408.5318603515625,1409.1903,1408.5126,1406.3335,1405.7141,1402.318,1407.2968,1408.8079,1403.5486,1402.9469,1405.2429,1406.3326,1408.7698,1406.4626
801.2135009765625,801.5174,801.2518,801.48865,801.7562,801.4158,801.83875,800.80005,802.1792,801.9799,802.82263,802.01843,802.163,801.6804
1111.27685546875,1112.1527,1111.8152,1111.646,1111.8466,1113.0424,1112.203,1113.9086,1113.9232,1113.3561,1111.0076,1110.3395,1112.1315,1114.0787
905.1417236328125,904.8896,904.7385,904.1993,904.15375,906.05054,905.9564,905.5797,906.77893,906.5304,905.8087,904.50146,904.3341,905.4261
1083.7030029296875,1083.82,1083.6643,1081.997,1083.6381,1084.3793,1084.27,1085.6726,1084.7375,1084.457,1081.0978,1081.2151,1084.3223,1084.6558
817.9473266601562,816.22046,814.9827,816.1057,815.2442,814.1085,815.3589,816.3461,817.56757,814.8328,820.85834,819.5311,818.3867,815.18555
1185.4013671875,1185.4633,1185.0481,1185.3602,1184.8588,1188.2765,1186.8096,1187.0771,1188.2126,1188.204,1186.6797,1185.1564,1185.6238,1187.5809
