V1,V2,V3,V4,V5,V6,V7,V8
2062.073974609375,2077.8152,2090.9429,2109.5557,2122.8867,2137.5215,2152.4082,2167.037
5609.63671875,5764.567,5634.1714,5685.81,5668.2295,5825.2017,5711.8657,5765.5806
2123.04150390625,2117.5322,2293.3926,2079.472,2168.6653,2170.6226,2338.5283,2119.1633
14310.9453125,14498.076,14591.28,14804.64,14944.023,15139.224,15256.728,15428.883
3477.1064453125,2615.4927,2933.142,2659.7974,3596.4355,2704.7126,3004.2847,2726.7012
2524.791748046875,2521.2822,2715.3274,2534.9448,2562.867,2566.4963,2757.7764,2570.5806
8640.75,8463.719,8628.264,8504.86,8722.084,8537.432,8699.252,8581.278
9150.50390625,9254.922,9360.422,9507.395,9619.859,9711.14,9829.02,9944.445
6234.107421875,6311.3857,6305.0425,6281.9893,6330.892,6441.8696,6455.491,6427.2554
11563.884765625,11667.432,11741.904,11959.947,12143.066,12235.738,12318.373,12511.441
9200.216796875,9300.492,9401.399,9572.597,9688.153,9774.529,9889.811,10029.918
4014.8125,4069.858,4135.1104,4199.486,4227.3604,4276.3896,4360.455,4396.0693
2349.00244140625,2546.2314,2447.463,2499.71,2380.7173,2577.4019,2473.671,2511.4487
11172.4990234375,11304.864,11957.003,11584.875,11636.863,11771.878,12423.6045,12003.745
3406.07568359375,3494.983,3798.0425,3680.7422,3794.0022,3884.4297,4203.037,4041.8596
3842.10205078125,3939.7515,4016.1755,3934.8005,4012.2537,4118.0645,4194.8716,4102.3745
4292.611328125,4335.4473,4395.3584,4638.0522,4553.721,4565.5586,4595.547,4794.1045
8740.2353515625,8938.66,9111.516,9258.764,9328.984,9530.795,9719.549,9792.806
7111.77978515625,7197.0303,7348.1987,7459.576,7523.1484,7613.192,7776.2764,7856.153
2297.679443359375,2298.4426,2327.4246,2362.5051,2375.2402,2369.1863,2404.4753,2430.256
3754.34716796875,3791.4243,3960.2527,3711.625,3866.024,3900.8416,4057.4702,3811.8745
4323.46728515625,3893.126,4557.1665,4143.287,4379.452,3932.6172,4596.825,4174.4478
7405.2685546875,7474.0293,7667.187,7775.791,7923.385,7974.4067,8169.267,8212.026
1983.402099609375,1895.2054,1873.1154,1874.7211,2035.0305,1898.1458,1865.9673,1852.0928
1809.94189453125,1850.2349,1740.6406,1751.6067,1765.7705,1785.1204,1664.412,1696.2686
7104.41455078125,7137.74,7153.373,7167.378,7288.9253,7311.268,7328.269,7327.042
2994.579345703125,3022.321,3062.664,3081.453,3113.7617,3136.6318,3172.7568,3180.6396
5291.9921875,5208.1494,5150.007,5127.0117,5180.2007,5160.995,5107.417,5112.4883
2407.420166015625,2462.8076,2572.0906,2354.7827,2470.1953,2534.3823,2631.187,2410.7505
6103.0751953125,5837.326,6078.436,6062.6196,6204.508,5938.2417,6163.225,6181.056
8038.53125,8089.0645,8145.138,8209.892,8270.867,8312.184,8370.429,8419.264
16033.099609375,12178.937,12835.162,11912.995,15990.381,12077.291,12595.964,11637.148
3463.556640625,2610.8645,2932.9702,2659.3079,3592.2847,2708.5896,3014.8054,2734.569
2036.6806640625,2075.7402,2103.75,2112.5852,2138.081,2171.35,2198.806,2198.638
2694.8759765625,2737.7126,2777.096,2797.7114,2844.7031,2887.1313,2935.0713,2941.5315
8795.90625,8490.896,8766.406,8629.545,9012.847,8682.821,8956.81,8828.455
3052.451171875,2599.0637,3021.8228,2641.3127,3185.062,2721.6978,3130.3508,2736.1196
5387.7099609375,5349.086,5403.835,5417.61,5490.022,5442.792,5493.228,5513.795
3549.98095703125,3684.3594,3783.957,3910.4917,4008.9683,4145.728,4253.954,4348.901
2731.536376953125,2777.682,2813.0496,2850.351,2877.963,2917.7417,2957.9941,2981.0361
10138.5703125,10333.581,10408.901,10550.859,10839.735,11034.453,11128.487,11171.474
6575.5078125,6688.231,6791.613,6931.496,7007.2246,7101.344,7216.026,7324.3574
2312.60400390625,2357.0469,2393.9956,2443.036,2475.5818,2514.085,2558.1255,2591.926
2241.25341796875,2300.422,2416.8542,2336.004,2356.9236,2419.3232,2541.6882,2446.3855
14158.25,14158.981,14545.895,14317.505,14136.201,14241.018,14774.097,14432.942
1980.3345947265625,2029.2981,2080.984,2089.6965,2095.7515,2155.6853,2212.0146,2207.499
7028.89697265625,7133.0586,7225.3135,7373.1396,7480.221,7576.6357,7681.664,7806.3735
13060.6875,13125.887,13237.073,13609.122,13604.966,13655.68,13807.118,14117.555
8834.916015625,9391.855,9260.973,8766.199,9164.777,9798.761,9601.107,9119.486
3674.024169921875,4053.7566,3625.654,3520.4746,3653.791,4057.2087,3617.9053,3504.7617
10464.337890625,9372.167,12357.343,8874.284,10747.578,9669.073,12581.0,9000.82
10436.716796875,10766.998,10634.402,10469.8955,10740.623,11117.618,10972.142,10760.163
10686.9599609375,10907.053,11081.45,11141.287,11217.744,11438.704,11621.43,11633.449
11806.662109375,12374.561,12677.545,13118.671,13292.089,13971.868,14330.768,14646.069
13727.55078125,12101.314,11713.354,12300.993,14269.726,12196.703,11704.17,12150.825
6843.78759765625,7177.8833,7014.0767,6818.1816,6923.173,7173.9893,7042.091,6793.1475
10769.2138671875,10664.429,10680.74,10507.359,10893.7295,10750.03,10766.856,10588.666
2572.594970703125,1963.9113,1902.4982,1812.2211,2639.6055,1964.7244,1897.745,1755.0472
5503.02294921875,5622.543,5764.961,5391.4585,5578.9453,5705.911,5825.5645,5437.2544
1769.329833984375,1782.4873,1799.9878,1821.759,1846.0173,1858.9271,1878.728,1893.4225
8360.224609375,8332.014,8265.125,8368.433,8396.29,8395.451,8324.314,8459.208
9789.51171875,9780.351,10001.098,9921.269,10058.773,10030.775,10260.414,10172.389
3734.417724609375,3707.2632,3700.8223,3721.5598,3719.7192,3705.8152,3702.689,3726.239
27712.458984375,27898.129,28529.453,27717.715,27210.797,27527.336,28027.014,27497.172
3123.670166015625,3087.3184,3192.2117,3243.1328,3223.2273,3209.0305,3313.1453,3353.4294
5439.439453125,5598.8345,5307.282,5491.456,5288.3037,5531.059,5232.047,5394.08
5003.90478515625,4833.726,4724.1904,5000.4824,4829.7544,4784.9424,4799.411,5058.963
4757.7294921875,4774.7056,4872.7114,4869.1055,4956.1885,4978.589,5075.3345,5071.4062
3337.19873046875,3996.849,3600.2463,4067.274,3370.6428,4048.6262,3686.4526,4128.2227
1860.044677734375,1857.9866,1859.7551,1855.4346,1857.149,1851.2946,1856.3801,1847.9109
6444.7861328125,6766.87,6857.009,6755.2114,6471.394,6827.9395,6915.377,6805.837
6227.6962890625,6726.0566,6994.5205,7006.7485,6330.506,6877.3706,7137.828,7144.6133
11515.751953125,11474.33,11603.749,11507.802,11267.422,11325.842,11410.427,11388.711
1709.0692138671875,1739.0002,1661.8745,1724.6112,1716.2902,1749.8008,1691.2594,1763.2036
4338.29248046875,4444.481,4466.672,4477.4844,4379.5786,4485.8667,4552.9365,4556.8003
2137.609619140625,2170.833,2272.9812,2278.7454,2176.536,2207.8408,2332.6248,2323.8022
4074.705078125,4529.5693,4310.9995,4549.6235,4064.0203,4527.6523,4311.4844,4546.082
1861.015625,1891.508,1914.7777,1926.1655,1947.2526,1974.801,1998.751,1999.6781
2178.502685546875,2195.608,2190.4543,2177.548,2161.2847,2182.3203,2181.2944,2164.6694
6286.935546875,6758.7715,6744.745,6652.121,6312.617,6830.4785,6809.4326,6699.307
3133.9921875,3292.9841,3583.0833,3719.689,3220.2578,3412.279,3703.3801,3829.5493
3895.28662109375,3853.3713,3879.7175,3775.4917,3795.1038,3780.9097,3850.582,3753.4968
6587.4697265625,7273.1274,7133.4766,7399.4697,6566.741,7281.871,7169.948,7421.485
3767.95361328125,3942.8152,3995.2283,3802.1968,3749.8167,3952.912,4021.6372,3802.0312
7614.021484375,7628.482,7778.92,7694.559,7759.314,7715.1523,7946.6343,7855.4644
20608.2578125,20515.47,20486.623,20521.125,20486.28,20437.148,20467.975,20508.309
22384.080078125,22645.797,23410.254,23586.574,23731.535,23979.113,24803.68,24832.691
2491.3916015625,2509.5725,2515.7695,2495.209,2501.0417,2513.523,2519.265,2496.8032
3578.1005859375,3611.8564,3620.7532,3633.3574,3590.9036,3616.9717,3631.1135,3640.4377
3815.197998046875,3876.1104,3969.9558,4075.0164,4182.6826,4218.299,4331.2275,4412.8184
2326.765625,2396.7568,2486.7373,2360.2036,2306.1226,2387.612,2506.4272,2344.62
3902.017578125,3951.006,3960.8296,3927.8577,3910.4595,3966.8557,3974.673,3942.0325
1419.6783447265625,1157.7288,1723.4713,1537.5244,1337.9445,1115.4974,1660.2876,1483.7842
9017.32421875,9187.632,8766.377,9229.38,9330.265,9353.474,8953.852,9252.026
4638.9521484375,4641.617,4674.3037,4724.893,4736.192,4770.7827,4796.342,4843.0923
1019.1956787109375,1010.41724,1011.01483,1007.7991,997.99915,991.7316,994.70917,989.80286
15036.4580078125,14920.232,15240.342,15836.597,15132.007,14992.076,15329.437,15908.777
9371.5849609375,9252.678,9411.549,9448.86,9335.793,9211.921,9378.749,9405.725
11222.5205078125,11122.04,11306.381,11297.637,11177.125,11034.406,11259.252,11171.797
2591.16552734375,3145.6685,2576.9404,2618.1997,2652.7708,3224.7725,2634.062,2674.847
2119.45263671875,2036.6687,1952.5214,2100.6401,2160.0642,2064.8267,1991.5854,2134.6196
10326.5341796875,10294.082,10384.238,10361.025,10253.862,10232.404,10334.714,10318.715
12605.392578125,12978.812,13230.194,13662.201,13768.196,14068.344,14350.771,14662.084
6309.8515625,5914.473,4877.823,5539.663,6394.8853,5968.6675,4965.0127,5649.81
1779.765380859375,1798.8086,1814.6355,1844.0342,1867.4163,1886.0763,1905.5251,1930.1112
12770.765625,12966.211,13202.3125,13544.016,13732.132,13864.812,14144.025,14397.832
7882.76025390625,7936.1006,7966.949,8129.062,8253.36,8294.562,8335.127,8486.966
4806.83740234375,4893.041,4967.714,5068.83,5135.1353,5208.7705,5292.1797,5369.3306
3419.76806640625,3456.204,3486.1477,3541.2063,3574.1582,3608.098,3643.8198,3685.5635
9688.341796875,11971.755,9710.011,10013.872,10358.084,12703.949,10354.88,10610.597
1666.5574951171875,1818.8867,1683.0582,1678.734,1676.3853,1831.3441,1689.8323,1682.6757
9764.7451171875,9765.365,9892.399,10049.322,10219.324,10193.103,10321.252,10449.723
1362.53076171875,1344.4203,1304.929,1348.6559,1391.7413,1371.1328,1332.0825,1377.0039
3791.16357421875,3837.664,3867.5015,3841.3171,3841.192,3921.0012,3955.34,3949.8433
2345.850830078125,2380.9873,2417.9248,2470.4153,2489.4788,2517.811,2558.2024,2600.3862
2556.87646484375,2566.1353,2575.154,2587.5366,2598.5925,2606.4473,2616.2537,2625.9104
5438.74169921875,6480.2544,5277.0723,5274.6387,5423.5586,6506.7363,5295.8438,5246.282
5721.34033203125,5756.9546,5807.5654,5852.9873,5873.4873,5914.5127,5977.9995,6038.775
5384.37939453125,5383.724,5395.1855,5439.3784,5406.4526,5421.3213,5410.387,5462.523
2246.90869140625,2200.959,2178.616,2231.5166,2169.5745,2136.9558,2130.4216,2180.8997
3200.029541015625,3341.8818,3192.7893,3341.2546,3278.6743,3416.635,3270.3909,3411.6177
8732.3544921875,8907.255,8613.6455,8519.963,8381.725,8728.533,8439.873,8266.826
1439.572265625,1465.7848,1453.2184,1480.276,1441.1104,1461.2963,1443.4437,1475.6709
11160.3056640625,12655.823,10921.216,12476.916,11074.105,12708.945,11033.864,12435.447
5549.42626953125,5619.957,5607.3213,5700.702,5542.2095,5613.679,5616.847,5680.045
6401.56689453125,6422.6094,6456.34,6441.1333,6410.7617,6444.606,6478.6963,6474.604
7382.8154296875,8486.133,8360.59,9155.614,7568.373,8674.6875,8616.682,9389.205
2766.423828125,2805.2417,2790.4688,2784.7612,2737.7979,2777.7703,2776.6357,2748.5225
2716.240966796875,2723.875,2747.2112,2865.498,2712.8462,2736.0974,2759.1963,2884.559
11973.046875,12772.177,12366.06,12654.049,12034.368,12899.318,12470.973,12721.929
3106.4716796875,3075.676,3072.8875,3073.6235,3051.7422,3032.146,3051.13,3049.1387
6430.794921875,6466.1514,6473.147,6468.645,6433.988,6466.978,6483.271,6466.1343
11487.216796875,12019.838,12646.031,13353.982,13642.862,14095.27,14841.57,15393.752
14135.4638671875,14670.01,15413.637,16138.186,16327.852,16751.164,17622.084,18158.143
3248.642578125,3399.4111,3681.651,3839.4448,3403.5894,3583.911,3875.359,4013.4395
14314.880859375,13486.953,14667.67,14805.842,14876.975,14072.4795,15205.566,15307.053
5500.40087890625,5467.8647,5518.0234,5459.764,5496.201,5483.249,5548.755,5498.09
6521.8427734375,7272.24,7095.1577,7405.1777,6531.167,7309.8184,7164.0747,7450.728
3377.877685546875,3378.4434,3423.639,3480.9238,3482.4797,3502.7395,3552.3184,3602.0232
15499.412109375,17342.75,16935.42,19834.6,15387.406,17277.23,17094.07,19940.244
16785.59765625,16749.078,16754.92,16751.996,16720.262,16694.02,16699.67,16685.242
7200.2236328125,7361.1914,7658.758,8119.6226,8215.945,8284.23,8698.266,9042.094
1236.4381103515625,1229.2689,1232.1184,1218.6277,1250.145,1237.9761,1243.0859,1206.2329
1451.5198974609375,1477.3225,1465.9324,1482.0598,1452.4045,1471.8427,1454.8798,1479.2241
5464.3837890625,5354.42,5336.992,5509.346,5447.84,5402.701,5385.937,5561.917
1264.071533203125,1289.6718,1331.1455,1325.853,1273.6742,1303.2576,1347.9818,1342.6604
1356.3017578125,1344.8961,1343.9761,1367.4739,1351.1394,1347.394,1331.7429,1351.577
859.0863647460938,858.197,838.34625,831.5466,861.20667,864.5844,839.4156,834.93243
15444.6962890625,20102.941,14623.537,14893.124,15574.576,20357.484,14803.956,14974.724
1161.1229248046875,1164.5979,1172.5825,1215.4941,1231.0645,1231.9131,1240.277,1278.9807
2947.969482421875,3538.4004,2751.0015,2798.3035,3011.3516,3615.164,2816.5178,2842.7507
2704.02490234375,2841.6543,2889.05,2882.0657,2705.5864,2858.7734,2910.3208,2899.9287
613.0845336914062,622.814,621.0459,639.78644,559.3979,591.21747,590.4335,618.5017
10789.107421875,11278.082,11596.72,11082.173,10925.326,11404.131,11789.183,11200.53
2553.38232421875,2549.8223,2558.448,2573.726,2589.8936,2583.1387,2593.489,2605.6719
2981.21484375,2980.6753,2975.9539,3009.2476,3069.7007,3076.5837,3076.815,3110.9497
1286.5299072265625,1295.7192,1285.2797,1272.121,1296.3589,1303.1115,1293.9897,1282.6057
3903.5458984375,3806.3955,3760.5435,3852.8962,3955.9185,3904.5347,3853.4456,3969.7324
742.2547607421875,739.1637,746.911,745.5083,745.12445,742.5087,752.13873,751.96344
2910.1533203125,2696.088,2792.4722,2641.9634,2597.5435,2496.1826,2687.8086,2581.9214
21417.712890625,21452.588,21508.488,21966.63,22813.32,22925.936,22964.09,23426.627
9732.2841796875,9714.642,9903.8955,9968.137,9924.975,9886.937,10083.5625,10118.454
10061.4365234375,10746.114,11012.316,10351.117,9900.761,10637.943,10750.962,10036.702
9782.240234375,9871.929,9885.722,9933.538,9835.664,9941.759,9967.409,10003.742
985.597412109375,984.28937,982.9962,986.24243,985.682,985.0673,984.46484,987.13983
9959.1142578125,9880.939,9793.814,9920.251,9912.078,9876.254,9796.295,9919.472
9728.13671875,9651.086,9686.824,9637.54,9644.19,9570.694,9610.343,9555.043
13537.3095703125,12982.167,12997.557,13210.917,13599.819,13128.467,13165.156,13421.973
8870.671875,8706.041,8813.75,9078.5625,8979.016,8873.859,8997.305,9260.77
11159.1328125,10961.486,11085.19,11201.718,11240.72,11018.882,11188.134,11283.698
3181.480224609375,3061.2861,3121.2712,3129.9536,3236.2627,3104.407,3171.0312,3176.7017
2338.67236328125,2793.5745,2835.5923,2951.006,2384.637,2870.1472,2933.8635,3024.8828
10026.5234375,10249.564,10299.922,10311.806,10274.939,10519.271,10567.265,10559.38
2655.1728515625,2116.2046,2480.531,2497.2705,2748.1636,2192.4583,2575.7024,2596.364
2849.186279296875,2571.3755,2736.0994,2707.9146,2837.8276,2585.756,2747.9092,2729.0354
10243.171875,10242.119,10185.858,10236.012,10228.069,10231.932,10178.992,10288.841
11531.0146484375,10943.169,10988.941,11476.654,11786.447,11164.12,11218.568,11734.986
6707.8642578125,5959.564,6204.362,6652.6387,6876.459,6076.3496,6357.843,6799.9355
2053.08984375,1974.9015,2007.3467,1935.8665,2083.9382,2009.3678,2031.0898,1933.4441
6294.84765625,6277.5273,6278.1343,6293.503,6308.436,6291.179,6288.2227,6308.4585
10566.3291015625,10517.09,10496.225,10482.218,10560.029,10515.284,10531.941,10523.184
1978.23876953125,1979.507,1997.6594,2007.6177,2007.2942,2007.4854,2027.2241,2031.6373
8782.05859375,8772.389,8740.641,8776.22,8762.312,8779.963,8778.685,8809.438
11395.849609375,11511.834,11629.614,11563.008,11369.559,11459.191,11572.021,11470.206
5219.095703125,4689.0835,4999.871,5201.338,5104.491,4546.2725,4897.7324,5101.95
1175.1689453125,1223.7922,1228.5507,1227.9518,1201.1918,1248.4064,1247.3767,1243.5684
10785.8671875,10694.737,11059.578,10966.932,10474.848,10328.532,10879.113,10653.789
3810.808349609375,3840.0552,3721.6023,3890.2285,3923.692,3947.4536,3835.7864,4001.9111
10197.5390625,9628.984,9733.044,9452.371,9400.343,9145.033,9506.295,9332.394
8132.4580078125,9528.982,8097.103,7881.367,8048.682,9499.637,8028.1865,7746.4854
3610.0078125,3659.0415,3674.6333,3759.8616,3847.9658,3894.8562,3915.245,3992.316
3052.80908203125,2967.901,3024.8857,3027.2197,2896.0798,2796.279,2868.0823,2845.2715
6273.5078125,6347.6074,6444.121,6505.862,6545.024,6605.922,6697.3477,6743.58
2789.430908203125,2720.9902,2747.865,2708.0242,2795.8047,2731.0322,2754.0364,2720.566
2016.467041015625,2130.9087,1955.6041,1959.7754,2077.816,2198.7817,2017.8494,2024.1095
6829.82861328125,7076.8203,6593.1914,6729.79,6823.821,7087.6436,6590.689,6727.61
2267.319580078125,2786.8674,2176.8757,2241.0078,2351.532,2893.9888,2287.9556,2327.2812
9127.880859375,8482.201,8874.465,8516.092,8197.789,8173.3906,8846.107,8602.278
3738.615966796875,3762.2346,3615.753,3779.3953,3773.4126,3798.503,3658.546,3823.5227
1911.91748046875,1922.9733,1920.8789,1940.5608,1919.9834,1934.8142,1923.9048,1947.005
19962.439453125,20261.096,20561.693,20908.734,21167.191,21415.738,21740.715,22001.28
5505.1875,5729.415,5467.118,5760.631,5568.1416,5791.2524,5542.0835,5826.8174
9580.1943359375,9990.857,9539.5625,9924.252,9794.276,10203.999,9753.967,10126.395
1994.069580078125,2050.0251,2056.712,2099.3462,2143.1992,2196.2979,2205.8188,2240.54
4049.816650390625,4015.5234,4020.0105,4031.174,4051.3662,4024.4033,4027.127,4033.7668
7218.52099609375,7537.6426,7132.1094,7530.7075,7361.248,7665.4062,7276.2036,7660.769
14822.1923828125,14810.474,14787.279,14808.592,14781.769,14774.91,14752.756,14757.997
11759.005859375,11734.29,11727.348,11723.315,11719.12,11703.441,11717.712,11713.091
4504.98486328125,4456.3267,4457.4434,4440.7812,4411.0273,4365.428,4389.0757,4359.6846
2517.276611328125,2484.1936,2519.7466,2491.2222,2473.8818,2439.8755,2475.1396,2445.5444
4004.8759765625,3951.004,3900.807,3926.105,3849.8,3846.9019,3836.9316,3871.7117
16329.7421875,16545.031,16766.258,16792.666,17109.143,17328.309,17556.873,17548.758
3416.327880859375,3863.0896,2901.7983,3425.423,3451.748,3893.9404,2915.9963,3444.6736
1559.0205078125,1580.7806,1592.2451,1577.2456,1560.3197,1585.9991,1593.6753,1575.4354
9870.740234375,11536.767,10997.675,12779.379,9541.613,11294.466,10841.432,12634.211
2172.95751953125,2175.0247,2193.775,2199.7542,2261.8782,2278.2183,2283.4253,2289.1077
12859.55859375,12941.97,12972.678,13133.586,12934.868,13111.309,13159.937,13356.588
1667.5145263671875,1675.0084,1668.4209,1672.3455,1668.5133,1676.723,1668.2087,1672.1875
11490.390625,11632.77,11610.59,11612.999,11520.622,11663.434,11638.547,11640.276
2037.5599365234375,2230.606,2266.9978,2415.063,2073.9126,2266.004,2302.4382,2462.0188
2477.20166015625,2455.3428,2474.2063,2469.2395,2430.5303,2420.7595,2430.044,2433.1746
1174.219482421875,1171.9026,1159.8695,1183.8296,1167.0969,1168.4331,1171.768,1189.754
1940.7347412109375,1942.3782,1937.3894,1944.1193,1951.3145,1951.8904,1944.7946,1950.7748
14465.353515625,14368.025,14339.212,14495.65,14533.263,14465.553,14457.49,14587.164
16801.24609375,16737.898,17332.041,17302.197,17765.787,17671.75,18290.125,18197.549
4678.00341796875,4661.1445,4670.655,4681.7505,4700.9727,4701.571,4714.3643,4719.553
9858.5048828125,10140.165,10254.12,10339.426,10299.8,10583.525,10700.782,10738.776
6320.09521484375,6662.5405,6486.6084,6798.511,6459.821,6810.641,6642.337,6936.192
9382.25390625,10270.899,9465.607,10399.163,9966.177,10900.874,10110.391,10993.385
9966.69921875,12084.997,9369.775,11508.701,10297.745,12386.778,9760.102,11856.929
3601.37255859375,3736.2368,3713.4038,3862.1816,3837.0488,3971.22,3965.2651,4103.1675
2758.953369140625,2857.0664,2820.9248,2916.8352,2917.9775,3021.545,3003.2944,3088.8716
4376.3359375,4355.804,4358.4365,4435.333,4386.402,4361.121,4325.894,4404.5215
5988.732421875,5765.3096,5746.137,5759.8496,6001.076,5840.2676,5835.1934,5822.4434
1973.7559814453125,1915.3733,1917.9813,1911.0697,1968.1703,1922.1246,1931.1273,1916.6699
12032.73046875,12511.752,12457.922,12593.996,12396.149,12979.712,12912.492,13004.916
808.853271484375,735.68274,639.6914,723.6775,773.7798,709.2494,607.2654,707.2545
3599.43701171875,3631.9036,3575.6526,3643.3892,3580.035,3635.5847,3580.1055,3656.334
12730.6767578125,11717.98,8400.755,11780.342,13014.768,11916.59,8788.224,12130.961
3946.41357421875,3997.8281,3634.0635,3898.9302,3899.784,3935.3906,3560.4995,3835.2207
9695.890625,9803.061,10012.945,9867.184,10125.888,10226.657,10431.688,10270.888
4318.529296875,4464.9883,4557.4946,4466.368,4503.256,4681.534,4745.4707,4653.2515
11175.7197265625,10969.755,11143.203,12919.527,11642.409,11354.237,11662.761,13422.011
11199.482421875,13583.441,11263.995,11284.983,11278.213,13686.844,11307.738,11260.195
8578.0517578125,8569.931,8560.059,8626.846,8634.666,8626.091,8599.238,8667.439
4783.95849609375,4811.847,4815.331,5029.7876,4732.0986,4830.7334,4798.2534,5038.494
7222.638671875,7203.9814,7179.271,7139.575,7116.491,7139.604,7127.1235,7117.5605
1728.99560546875,1755.5184,1774.7174,1813.1663,1838.0593,1860.7156,1882.741,1914.0074
7383.083984375,7386.2056,7352.667,7470.8906,7359.8467,7396.5884,7354.3423,7493.516
6027.0390625,7228.1245,5682.672,5955.4795,6001.992,7276.381,5713.582,5965.338
10125.1806640625,10137.358,10108.64,10118.994,10117.795,10132.893,10102.326,10109.34
9469.9697265625,9409.565,9334.642,9427.933,9486.678,9415.171,9341.752,9432.157
10448.92578125,10560.648,10510.417,10557.949,10529.33,10637.9375,10583.047,10621.865
10831.4521484375,10876.661,10866.078,10897.386,10941.766,10977.39,10965.78,10979.296
11285.8388671875,11322.727,11335.014,11426.081,11504.513,11555.006,11567.367,11647.024
10102.787109375,10102.425,10108.2295,10101.564,10109.33,10100.742,10103.932,10098.55
10031.7822265625,10034.673,10019.425,10039.892,10035.9375,10038.599,10022.903,10045.981
10695.0859375,10729.91,10781.908,10827.542,10862.134,10889.234,10946.617,10982.523
10846.99609375,10895.82,10902.268,10887.562,10948.699,10998.611,10991.873,10966.504
9922.6708984375,9979.419,9944.484,9957.25,9933.5,9995.486,9956.299,9963.846
10190.1328125,10235.414,10053.398,10226.937,10168.155,10225.159,10056.723,10222.138
10611.505859375,10618.377,10599.748,10600.7705,10669.413,10682.526,10657.776,10651.233
11219.6025390625,11278.268,11334.072,11357.95,11478.704,11534.338,11588.148,11611.63
10568.0712890625,10494.127,10472.814,10536.834,10551.342,10498.831,10482.018,10566.144
10028.6591796875,9949.799,10020.007,10049.25,10019.614,9959.9375,10027.608,10055.328
10761.7529296875,10810.209,10871.605,10918.259,10958.806,10999.314,11064.919,11099.022
10794.3583984375,10851.045,10917.34,10976.885,11011.156,11058.453,11130.121,11175.565
10693.828125,10634.304,10633.774,10684.2295,10706.499,10650.415,10661.349,10717.9
10479.96484375,10572.777,10476.283,10501.435,10507.477,10604.668,10490.298,10501.717
9590.966796875,9603.336,9831.573,9834.589,9713.645,9677.097,9973.174,9964.049
10051.7275390625,10057.211,10047.194,10076.873,10073.298,10085.502,10090.243,10110.861
10038.52734375,10035.546,10037.729,10049.688,10043.936,10036.77,10035.434,10046.571
9177.9462890625,9254.152,9250.284,9241.172,9174.55,9261.905,9259.277,9232.718
9538.15234375,9530.73,9586.038,9570.79,9552.68,9531.427,9596.242,9592.411
12476.4697265625,12622.596,12778.492,12938.079,13159.578,13292.439,13466.645,13586.676
12053.1328125,12300.126,12429.271,12497.956,12612.048,12856.574,12982.364,13011.325
11111.376953125,11162.528,11231.666,11313.39,11398.456,11437.481,11513.371,11574.594
9665.4482421875,9603.177,9706.288,9804.925,9685.088,9626.134,9779.965,9886.514
10019.4375,10009.584,10056.847,10065.473,10027.908,10017.823,10065.1875,10076.231
921.007080078125,924.2843,924.2978,926.02313,919.08685,922.93115,923.7317,924.70984
10661.1845703125,10673.945,10688.507,10695.023,10712.832,10747.251,10761.236,10749.642
8759.38671875,8797.6045,8901.971,8958.316,8764.747,8814.6,8918.594,8974.201
1022.4337768554688,1012.037,1008.19916,1015.3596,1020.29816,1009.4397,1005.77454,1012.5697
10637.875,10623.721,10380.268,10031.135,10738.241,10713.034,10455.782,10105.355
10988.8125,11016.638,11074.459,11172.9795,11264.306,11277.125,11341.057,11425.5205
10591.1982421875,10614.82,10660.227,10715.356,10747.609,10763.683,10815.317,10861.685
10593.5654296875,10623.149,10659.744,10715.809,10761.435,10786.535,10825.965,10874.625
9604.1787109375,9556.213,9557.2705,9606.477,9624.675,9555.306,9581.822,9642.978
10301.5927734375,10319.785,10289.309,10317.176,10317.989,10343.042,10315.446,10345.909
999.5233154296875,1006.3593,1009.7819,1011.56433,1000.5069,1007.56445,1011.28723,1013.3514
9236.650390625,9326.612,9212.743,9290.099,9207.335,9294.886,9166.016,9242.51
11222.966796875,11231.661,11446.466,11491.075,11534.231,11516.451,11749.43,11763.392
13938.74609375,14123.148,14313.679,14609.11,14919.833,15066.303,15273.788,15533.121
10401.900390625,10373.139,10361.268,10373.629,10392.471,10377.289,10366.122,10386.325
12472.4453125,12611.268,12793.659,12964.83,13157.082,13254.594,13430.787,13563.617
9499.1962890625,9446.049,9432.943,9517.293,9543.432,9471.45,9459.108,9546.962
11073.5546875,11146.675,11236.875,11336.812,11393.676,11450.256,11552.873,11625.377
10114.7451171875,10090.804,10044.85,10079.252,10082.794,10074.341,10025.334,10063.242
10073.0283203125,10093.104,10084.11,10055.405,10046.298,10068.668,10058.232,10031.221
10736.517578125,10811.776,10970.497,10805.74,10848.019,10918.901,11057.456,10897.358
10257.0576171875,10675.557,10648.963,10668.62,10345.198,10783.048,10742.48,10752.723
10089.0810546875,10088.075,10059.1455,10049.775,10108.533,10113.643,10086.824,10074.881
966.9636840820312,966.0053,966.6296,966.83856,966.81506,965.42163,966.48804,967.3741
10765.7392578125,10812.961,10877.564,10934.804,10976.257,11014.786,11085.334,11128.914
10584.5771484375,10628.471,10680.324,10720.266,10746.216,10783.403,10840.962,10870.587
10583.41796875,10628.0,10678.598,10719.85,10744.395,10782.7,10838.617,10869.877
10219.75,10195.874,10206.645,10251.647,10240.918,10208.863,10227.895,10256.136
9451.1455078125,9353.944,9722.982,9605.995,9563.979,9408.661,9869.043,9728.268
10602.75390625,10618.429,10671.457,10680.866,10712.536,10718.278,10776.534,10772.973
